證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,流通在外股數(千股),市值(百萬元),股價淨值比-TEJ,股價營收比-TEJ,市場別
0050 元大台灣50,2019/09/02,16.7036,16.7444,16.6729,16.724,25831,,,,,,,TSE
0050 元大台灣50,2019/09/03,16.7138,16.7444,16.581,16.581,20212,,-0.8547,,,,,TSE
0050 元大台灣50,2019/09/04,16.6321,16.7853,16.6219,16.775,42995,,1.17,,,,,TSE
0050 元大台灣50,2019/09/05,16.8567,16.9895,16.8567,16.9486,101718,,1.0347,,,,,TSE
0050 元大台灣50,2019/09/06,16.9997,17.0609,16.9997,17.0507,68905,,0.6024,,,,,TSE
0050 元大台灣50,2019/09/10,17.1426,17.1426,16.9894,17.0303,20687,,-0.1198,,,,,TSE
0050 元大台灣50,2019/09/11,17.1018,17.1324,17.0099,17.0405,18985,,0.06,,,,,TSE
0050 元大台灣50,2019/09/12,17.1732,17.2039,17.1018,17.1324,37124,,0.5393,,,,,TSE
0050 元大台灣50,2019/09/16,17.1528,17.2447,17.1426,17.2345,43719,,0.5959,,,,,TSE
0050 元大台灣50,2019/09/17,17.2345,17.2447,17.1937,17.2039,19867,,-0.1777,,,,,TSE
0050 元大台灣50,2019/09/18,17.2345,17.357,17.2243,17.3468,67998,,0.8309,,,,,TSE
0050 元大台灣50,2019/09/19,17.3468,17.3876,17.2345,17.2447,31109,,-0.5886,,,,,TSE
0050 元大台灣50,2019/09/20,17.2855,17.3366,17.2855,17.2957,32927,,0.296,,,,,TSE
0050 元大台灣50,2019/09/23,17.2855,17.3264,17.2549,17.2549,17479,,-0.2361,,,,,TSE
0050 元大台灣50,2019/09/24,17.2549,17.3264,17.2243,17.2855,19408,,0.1775,,,,,TSE
0050 元大台灣50,2019/09/25,17.2243,17.2243,17.1324,17.1732,15711,,-0.6497,,,,,TSE
0050 元大台灣50,2019/09/26,17.2447,17.2957,17.1834,17.2141,20779,,0.2378,,,,,TSE
0050 元大台灣50,2019/09/27,17.3366,17.3978,17.2549,17.2753,35539,,0.3559,,,,,TSE
0050 元大台灣50,2019/10/01,17.3162,17.5612,17.3162,17.551,36468,,1.5957,,,,,TSE
0050 元大台灣50,2019/10/02,17.4795,17.5408,17.4795,17.4897,22615,,-0.349,,,,,TSE
0050 元大台灣50,2019/10/03,17.2345,17.3774,17.2141,17.3162,19473,,-0.9924,,,,,TSE
0050 元大台灣50,2019/10/04,17.3979,17.4387,17.306,17.3876,14988,,0.4128,,,,,TSE
0050 元大台灣50,2019/10/07,17.4387,17.4897,17.3979,17.4489,16563,,0.3523,,,,,TSE
0050 元大台灣50,2019/10/08,17.5306,17.6837,17.5306,17.6633,48782,,1.2288,,,,,TSE
0050 元大台灣50,2019/10/09,17.5918,17.602,17.5204,17.5204,27667,,-0.8093,,,,,TSE
0050 元大台灣50,2019/10/14,17.7654,17.8777,17.7654,17.8777,37965,,2.0396,,,,,TSE
0050 元大台灣50,2019/10/15,17.8777,17.939,17.8267,17.9083,17510,,0.1713,,,,,TSE
0050 元大台灣50,2019/10/16,17.9696,18.0002,17.939,17.99,15935,,0.4561,,,,,TSE
0050 元大台灣50,2019/10/17,17.9798,18.0002,17.9288,18.0002,10164,,0.0568,,,,,TSE
0050 元大台灣50,2019/10/18,18.0002,18.1023,17.9492,17.9594,11263,,-0.2269,,,,,TSE
0050 元大台灣50,2019/10/21,17.9594,17.9696,17.9186,17.939,4311,,-0.1137,,,,,TSE
0050 元大台灣50,2019/10/22,18.0104,18.133,18.0104,18.1125,13026,,0.9676,,,,,TSE
0050 元大台灣50,2019/10/23,18.1126,18.133,18.0309,18.0615,10323,,-0.2818,,,,,TSE
0050 元大台灣50,2019/10/24,18.1125,18.133,18.0717,18.133,10318,,0.3957,,,,,TSE
0050 元大台灣50,2019/10/25,18.2146,18.2146,18.0921,18.133,31885,,0.0,,,,,TSE
0050 元大台灣50,2019/10/28,18.2249,18.2351,18.1738,18.2146,20039,,0.4504,,,,,TSE
0050 元大台灣50,2019/10/29,18.2759,18.3065,18.2453,18.2657,29644,,0.2803,,,,,TSE
0050 元大台灣50,2019/10/30,18.2657,18.3474,18.2351,18.3474,21537,,0.4472,,,,,TSE
0050 元大台灣50,2019/10/31,18.3576,18.5005,18.3576,18.3984,37833,,0.2783,,,,,TSE
0050 元大台灣50,2019/11/01,18.378,18.4189,18.327,18.3984,11227,,0.0,,,,,TSE
0050 元大台灣50,2019/11/04,18.4903,18.8375,18.4903,18.8272,26923,,2.3307,,,,,TSE
0050 元大台灣50,2019/11/05,18.8681,18.9702,18.8579,18.9702,15865,,0.7592,,,,,TSE
0050 元大台灣50,2019/11/06,18.9804,19.0621,18.9396,19.0621,17977,,0.4844,,,,,TSE
0050 元大台灣50,2019/11/07,19.0314,19.0314,18.8579,18.96,12200,,-0.5356,,,,,TSE
0050 元大台灣50,2019/11/08,18.9906,19.0008,18.8681,18.8987,11562,,-0.3231,,,,,TSE
0050 元大台灣50,2019/11/11,18.8681,18.8783,18.5924,18.6128,23437,,-1.5127,,,,,TSE
0050 元大台灣50,2019/11/12,18.6945,18.7864,18.6945,18.7864,9705,,0.9325,,,,,TSE
0050 元大台灣50,2019/11/13,18.6945,18.7149,18.5924,18.6741,7742,,-0.5978,,,,,TSE
0050 元大台灣50,2019/11/14,18.7047,18.7456,18.623,18.6639,8697,,-0.0547,,,,,TSE
0050 元大台灣50,2019/11/15,18.7864,18.8885,18.7864,18.8477,10044,,0.9847,,,,,TSE
0050 元大台灣50,2019/11/18,18.8885,18.9702,18.8681,18.9702,8350,,0.6501,,,,,TSE
0050 元大台灣50,2019/11/19,18.9702,19.1131,18.9191,19.1131,11286,,0.7535,,,,,TSE
0050 元大台灣50,2019/11/20,19.1131,19.1131,19.011,19.0417,31818,,-0.3739,,,,,TSE
0050 元大台灣50,2019/11/21,18.8477,18.8987,18.7456,18.8885,13135,,-0.8043,,,,,TSE
0050 元大台灣50,2019/11/22,18.8987,18.9396,18.8681,18.8987,6026,,0.0541,,,,,TSE
0050 元大台灣50,2019/11/25,18.9906,19.011,18.8987,18.9089,10083,,0.054,,,,,TSE
0050 元大台灣50,2019/11/26,18.9804,19.0519,18.9498,18.96,15310,,0.27,,,,,TSE
0050 元大台灣50,2019/11/27,18.96,19.0315,18.9396,19.0315,7831,,0.377,,,,,TSE
0050 元大台灣50,2019/11/28,19.0417,19.0417,18.9498,18.9804,5411,,-0.2683,,,,,TSE
0050 元大台灣50,2019/11/29,18.96,18.96,18.6741,18.6843,21377,,-1.56,,,,,TSE
0050 元大台灣50,2019/12/02,18.7762,18.817,18.7354,18.7966,8273,,0.6011,,,,,TSE
0050 元大台灣50,2019/12/03,18.7252,18.8273,18.7047,18.7966,5643,,0.0,,,,,TSE
0050 元大台灣50,2019/12/04,18.7558,18.766,18.6639,18.7251,9242,,-0.3802,,,,,TSE
0050 元大台灣50,2019/12/05,18.8579,18.9906,18.8272,18.9702,13764,,1.3086,,,,,TSE
0050 元大台灣50,2019/12/06,19.0519,19.0927,18.9396,19.0008,13578,,0.1615,,,,,TSE
0050 元大台灣50,2019/12/09,19.0314,19.154,19.0314,19.1233,11649,,0.6448,,,,,TSE
0050 元大台灣50,2019/12/10,19.0723,19.0723,18.9498,18.9906,21182,,-0.6941,,,,,TSE
0050 元大台灣50,2019/12/11,18.9906,19.1438,18.9804,19.1438,7747,,0.8065,,,,,TSE
0050 元大台灣50,2019/12/12,19.2663,19.6236,19.2663,19.5726,33680,,2.24,,,,,TSE
0050 元大台灣50,2019/12/13,19.7564,19.8891,19.7462,19.787,23521,,1.0955,,,,,TSE
0050 元大台灣50,2019/12/16,19.7972,19.8176,19.7359,19.7768,282,,-0.0516,,,,,TSE
0050 元大台灣50,2019/12/17,19.7564,20.0422,19.7462,20.0422,18813,,1.3423,,,,,TSE
0050 元大台灣50,2019/12/18,20.0116,20.0729,19.9708,20.0524,15049,,0.0509,,,,,TSE
0050 元大台灣50,2019/12/19,20.0422,20.0524,19.9197,19.9401,9084,,-0.5601,,,,,TSE
0050 元大台灣50,2019/12/20,19.9197,19.9197,19.7462,19.7972,13414,,-0.7168,,,,,TSE
0050 元大台灣50,2019/12/23,19.8074,19.8687,19.7972,19.838,13667,,0.2063,,,,,TSE
0050 元大台灣50,2019/12/24,19.8687,19.8993,19.8483,19.8483,5639,,0.0515,,,,,TSE
0050 元大台灣50,2019/12/25,19.8483,19.8993,19.8176,19.8789,7157,,0.1543,,,,,TSE
0050 元大台灣50,2019/12/26,19.9197,19.9197,19.8278,19.8789,12384,,0.0,,,,,TSE
0050 元大台灣50,2019/12/27,19.9299,20.0422,19.9299,20.0116,11912,,0.6677,,,,,TSE
0050 元大台灣50,2019/12/30,20.0116,20.0627,19.9299,19.9708,12555,,-0.2041,,,,,TSE
0050 元大台灣50,2019/12/31,19.8278,19.8483,19.7972,19.7972,17216,,-0.8691,,,,,TSE
0050 元大台灣50,2020/01/02,19.8176,20.0116,19.8176,19.9401,19528,,0.722,,,,,TSE
0050 元大台灣50,2020/01/03,20.0729,20.1545,19.8074,19.9401,27254,,0.0,,,,,TSE
0050 元大台灣50,2020/01/06,19.8176,19.8278,19.6849,19.6849,37287,,-1.2801,,,,,TSE
0050 元大台灣50,2020/01/07,19.6951,19.7461,19.4807,19.6236,25314,,-0.3112,,,,,TSE
0050 元大台灣50,2020/01/08,19.4398,19.644,19.4092,19.5317,34068,,-0.4683,,,,,TSE
0050 元大台灣50,2020/01/09,19.6645,19.8278,19.6645,19.7972,28656,,1.3591,,,,,TSE
0050 元大台灣50,2020/01/10,19.9095,19.9708,19.7972,19.8687,36288,,0.361,,,,,TSE
0050 元大台灣50,2020/01/13,19.981,20.032,19.9095,20.0116,26604,,0.7195,,,,,TSE
0050 元大台灣50,2020/01/14,20.1137,20.1852,20.0933,20.1341,46180,,0.6122,,,,,TSE
0050 元大台灣50,2020/01/15,20.1545,20.1545,19.8993,19.9299,41037,,-1.0142,,,,,TSE
0050 元大台灣50,2020/01/16,19.838,19.9095,19.8074,19.8687,34746,,-0.3074,,,,,TSE
0050 元大台灣50,2020/01/17,19.9503,19.9606,19.8278,19.8687,32485,,0.0,,,,,TSE
0050 元大台灣50,2020/01/20,19.9197,20.0116,19.9197,19.9504,27880,,0.4111,,,,,TSE
0050 元大台灣50,2020/01/30,19.399,19.399,18.817,18.817,129051,,-5.6807,,,,,TSE
0050 元大台灣50,2020/01/31,19.1122,19.1122,18.9014,18.9646,89991,,0.7843,,,,,TSE
0050 元大台灣50,2020/02/03,18.6589,18.796,18.4692,18.7749,63294,,-1.0006,,,,,TSE
0050 元大台灣50,2020/02/04,20.4405,20.4405,19.1017,19.1017,35618,,1.7406,,,,,TSE
0050 元大台灣50,2020/02/05,19.186,19.2493,19.0384,19.1544,26806,,0.276,,,,,TSE
0050 元大台灣50,2020/02/06,19.323,19.4601,19.2598,19.4601,42786,,1.596,,,,,TSE
0050 元大台灣50,2020/02/07,19.323,19.323,19.1755,19.2282,38219,,-1.1918,,,,,TSE
0050 元大台灣50,2020/02/10,18.9752,19.2282,18.8908,19.186,29236,,-0.2193,,,,,TSE
0050 元大台灣50,2020/02/11,19.2598,19.3863,19.2598,19.3441,20462,,0.8242,,,,,TSE
0050 元大台灣50,2020/02/12,19.3968,19.5866,19.3968,19.5339,22560,,0.9809,,,,,TSE
0050 元大台灣50,2020/02/13,19.6077,19.6604,19.5444,19.5655,23017,,0.1619,,,,,TSE
0050 元大台灣50,2020/02/14,19.5655,19.6604,19.5128,19.5971,19953,,0.1616,,,,,TSE
0050 元大台灣50,2020/02/17,19.4601,19.5128,19.3863,19.4601,25065,,-0.6993,,,,,TSE
0050 元大台灣50,2020/02/18,19.2703,19.3125,19.186,19.1965,50117,,-1.3543,,,,,TSE
0050 元大台灣50,2020/02/19,19.2176,19.4495,19.1965,19.4179,31788,,1.1532,,,,,TSE
0050 元大台灣50,2020/02/20,19.4706,19.5023,19.2598,19.3336,26153,,-0.4343,,,,,TSE
0050 元大台灣50,2020/02/21,19.323,19.3863,19.1755,19.2387,21605,,-0.4907,,,,,TSE
0050 元大台灣50,2020/02/24,19.0279,19.0595,18.9119,18.9963,54288,,-1.2603,,,,,TSE
0050 元大台灣50,2020/02/25,18.8698,19.0806,18.8592,19.049,35360,,0.2775,,,,,TSE
0050 元大台灣50,2020/02/26,18.796,18.9225,18.7432,18.8592,60324,,-0.9962,,,,,TSE
0050 元大台灣50,2020/02/27,18.8381,18.8697,18.6273,18.6905,98752,,-0.8943,,,,,TSE
0050 元大台灣50,2020/03/02,18.4481,18.6062,18.311,18.4165,111579,,-1.4665,,,,,TSE
0050 元大台灣50,2020/03/03,18.7327,18.7538,18.6062,18.68,44288,,1.431,,,,,TSE
0050 元大台灣50,2020/03/04,18.7222,18.8065,18.6378,18.8065,33750,,0.6772,,,,,TSE
0050 元大台灣50,2020/03/05,18.933,19.0279,18.9225,19.0173,39142,,1.1211,,,,,TSE
0050 元大台灣50,2020/03/06,18.9014,18.9014,18.6167,18.6273,68386,,-2.051,,,,,TSE
0050 元大台灣50,2020/03/09,18.3005,18.3005,18.0475,18.1002,110938,,-2.8297,,,,,TSE
0050 元大台灣50,2020/03/10,17.921,18.1951,17.8999,18.1951,95137,,0.5242,,,,,TSE
0050 元大台灣50,2020/03/11,18.2267,18.2478,17.9315,17.9842,61226,,-1.1588,,,,,TSE
0050 元大台灣50,2020/03/12,17.8156,17.8156,17.1093,17.3201,179641,,-3.6929,,,,,TSE
0050 元大台灣50,2020/03/13,16.4451,17.162,16.0129,17.0776,214819,,-1.3999,,,,,TSE
0050 元大台灣50,2020/03/16,16.8668,16.9512,16.2238,16.2976,135256,,-4.5679,,,,,TSE
0050 元大台灣50,2020/03/17,15.6651,16.1711,15.6651,15.781,204583,,-3.1695,,,,,TSE
0050 元大台灣50,2020/03/18,15.8021,15.8653,15.3488,15.3488,187162,,-2.7388,,,,,TSE
0050 元大台灣50,2020/03/19,14.9693,14.9693,14.1787,14.4528,272153,,-5.8379,,,,,TSE
0050 元大台灣50,2020/03/20,14.9693,15.6018,14.9482,15.6018,163642,,7.9504,,,,,TSE
0050 元大台灣50,2020/03/23,14.9693,15.2012,14.6636,14.9271,89860,,-4.3243,,,,,TSE
0050 元大台灣50,2020/03/24,15.5702,15.8759,15.5386,15.6545,107027,,4.8729,,,,,TSE
0050 元大台灣50,2020/03/25,16.1921,16.3292,16.0446,16.2027,130751,,3.5017,,,,,TSE
0050 元大台灣50,2020/03/26,16.3186,16.3292,16.0235,16.2765,76863,,0.4554,,,,,TSE
0050 元大台灣50,2020/03/27,16.5084,16.5927,16.1183,16.15,87816,,-0.7772,,,,,TSE
0050 元大台灣50,2020/03/30,15.7494,16.0551,15.6123,15.9918,54424,,-0.9791,,,,,TSE
0050 元大台灣50,2020/03/31,16.1921,16.2765,15.9391,16.0551,39056,,0.3955,,,,,TSE
0050 元大台灣50,2020/04/01,16.1289,16.1605,15.9919,16.0024,39792,,-0.3283,,,,,TSE
0050 元大台灣50,2020/04/06,16.2238,16.2554,15.9708,16.2449,48831,,1.5151,,,,,TSE
0050 元大台灣50,2020/04/07,16.5506,16.6349,16.4557,16.5506,61208,,1.8819,,,,,TSE
0050 元大台灣50,2020/04/08,16.5506,16.8036,16.5189,16.7825,60923,,1.4013,,,,,TSE
0050 元大台灣50,2020/04/09,16.8352,16.8879,16.6244,16.7087,62600,,-0.4397,,,,,TSE
0050 元大台灣50,2020/04/10,16.656,16.7298,16.5927,16.7192,23299,,0.0631,,,,,TSE
0050 元大台灣50,2020/04/13,16.656,16.7403,16.5611,16.6138,29724,,-0.6305,,,,,TSE
0050 元大台灣50,2020/04/14,16.6665,17.0671,16.6665,17.0671,52487,,2.7284,,,,,TSE
0050 元大台灣50,2020/04/15,17.1304,17.1831,17.0777,17.1198,69444,,0.3088,,,,,TSE
0050 元大台灣50,2020/04/16,16.909,17.0987,16.8774,17.0355,49638,,-0.4926,,,,,TSE
0050 元大台灣50,2020/04/17,17.4993,17.7102,17.4361,17.552,138128,,3.0322,,,,,TSE
0050 元大台灣50,2020/04/20,17.552,17.6047,17.4572,17.4993,49346,,-0.3003,,,,,TSE
0050 元大台灣50,2020/04/21,17.4255,17.4255,16.9722,16.9933,84330,,-2.8916,,,,,TSE
0050 元大台灣50,2020/04/22,16.8668,16.9933,16.7614,16.9933,43585,,0.0,,,,,TSE
0050 元大台灣50,2020/04/23,17.1093,17.2885,16.9301,17.0566,53196,,0.3722,,,,,TSE
0050 元大台灣50,2020/04/24,17.0355,17.0777,16.9617,17.0566,23059,,0.0,,,,,TSE
0050 元大台灣50,2020/04/27,17.3201,17.415,17.2147,17.4044,55671,,2.0395,,,,,TSE
0050 元大台灣50,2020/04/28,17.4782,17.4782,17.2885,17.4044,30227,,0.0,,,,,TSE
0050 元大台灣50,2020/04/29,17.5099,17.6891,17.4888,17.6469,47496,,1.3931,,,,,TSE
0050 元大台灣50,2020/04/30,17.805,18.0264,17.7945,18.0264,75141,,2.1505,,,,,TSE
0050 元大台灣50,2020/05/04,17.3728,17.5626,17.3307,17.4993,62594,,-2.9239,,,,,TSE
0050 元大台灣50,2020/05/05,17.6047,17.668,17.4993,17.5837,31243,,0.4819,,,,,TSE
0050 元大台灣50,2020/05/06,17.5626,17.6574,17.415,17.6047,24570,,0.1199,,,,,TSE
0050 元大台灣50,2020/05/07,17.6047,17.7418,17.5626,17.6785,24564,,0.4192,,,,,TSE
0050 元大台灣50,2020/05/08,17.8367,17.8683,17.7102,17.7839,24136,,0.5963,,,,,TSE
0050 元大台灣50,2020/05/11,17.921,18.0053,17.8577,17.9315,26622,,0.8299,,,,,TSE
0050 元大台灣50,2020/05/12,17.8367,17.8367,17.6364,17.7207,46197,,-1.1758,,,,,TSE
0050 元大台灣50,2020/05/13,17.6469,17.7945,17.6258,17.7734,19869,,0.2975,,,,,TSE
0050 元大台灣50,2020/05/14,17.668,17.6785,17.5415,17.5626,34973,,-1.1862,,,,,TSE
0050 元大台灣50,2020/05/15,17.7207,17.7629,17.5099,17.6785,24763,,0.6603,,,,,TSE
0050 元大台灣50,2020/05/18,17.5099,17.5942,17.4572,17.5309,33087,,-0.8348,,,,,TSE
0050 元大台灣50,2020/05/19,17.7945,17.8156,17.6364,17.6891,21911,,0.902,,,,,TSE
0050 元大台灣50,2020/05/20,17.7102,17.7523,17.6047,17.668,39577,,-0.1192,,,,,TSE
0050 元大台灣50,2020/05/21,17.7418,17.8788,17.7312,17.8156,30272,,0.8353,,,,,TSE
0050 元大台灣50,2020/05/22,17.668,17.6891,17.4782,17.4888,53417,,-1.8344,,,,,TSE
0050 元大台灣50,2020/05/25,17.5309,17.6047,17.3201,17.6047,21002,,0.6631,,,,,TSE
0050 元大台灣50,2020/05/26,17.7629,17.8472,17.6785,17.805,61820,,1.1377,,,,,TSE
0050 元大台灣50,2020/05/27,17.8577,17.8894,17.7207,17.7839,18359,,-0.1184,,,,,TSE
0050 元大台灣50,2020/05/28,17.8999,17.8999,17.6153,17.6785,29908,,-0.5927,,,,,TSE
0050 元大台灣50,2020/05/29,17.5837,17.805,17.4993,17.805,21283,,0.7156,,,,,TSE
0050 元大台灣50,2020/06/01,17.805,17.9526,17.7945,17.8999,33461,,0.5329,,,,,TSE
0050 元大台灣50,2020/06/02,17.921,18.0264,17.921,17.9842,47788,,0.4711,,,,,TSE
0050 元大台灣50,2020/06/03,18.1635,18.3216,18.1529,18.3005,72469,,1.7585,,,,,TSE
0050 元大台灣50,2020/06/04,18.4481,18.5008,18.3743,18.4692,60146,,0.9217,,,,,TSE
0050 元大台灣50,2020/06/05,18.4902,18.6273,18.4902,18.6273,39666,,0.8562,,,,,TSE
0050 元大台灣50,2020/06/08,18.7432,18.933,18.7222,18.8697,62198,,1.3016,,,,,TSE
0050 元大台灣50,2020/06/09,18.8908,18.933,18.7538,18.8908,45426,,0.1117,,,,,TSE
0050 元大台灣50,2020/06/10,18.9014,19.1228,18.8803,19.07,43996,,0.9487,,,,,TSE
0050 元大台灣50,2020/06/11,19.07,19.1544,18.7643,18.7749,56717,,-1.5478,,,,,TSE
0050 元大台灣50,2020/06/12,18.3954,18.6589,18.3637,18.6062,86253,,-0.8984,,,,,TSE
0050 元大台灣50,2020/06/15,18.5746,18.6167,18.3216,18.3427,38295,,-1.4164,,,,,TSE
0050 元大台灣50,2020/06/16,18.5851,18.8065,18.5851,18.7432,43364,,2.1839,,,,,TSE
0050 元大台灣50,2020/06/17,18.8065,18.8065,18.6167,18.7643,46041,,0.1125,,,,,TSE
0050 元大台灣50,2020/06/18,18.7749,18.8276,18.6273,18.7432,20143,,-0.1123,,,,,TSE
0050 元大台灣50,2020/06/19,18.7643,18.796,18.6905,18.7327,9336,,-0.0563,,,,,TSE
0050 元大台灣50,2020/06/22,18.7327,18.9119,18.7327,18.7749,42318,,0.2251,,,,,TSE
0050 元大台灣50,2020/06/23,18.8908,18.9857,18.7222,18.8592,34660,,0.4492,,,,,TSE
0050 元大台灣50,2020/06/24,18.933,19.0806,18.933,18.9752,40248,,0.6149,,,,,TSE
0050 元大台灣50,2020/06/29,18.817,18.8908,18.6905,18.7854,39140,,-1.0,,,,,TSE
0050 元大台灣50,2020/06/30,18.8803,18.9646,18.8487,18.9541,32141,,0.8979,,,,,TSE
0050 元大台灣50,2020/07/01,18.9646,19.1649,18.9646,19.0806,39917,,0.6674,,,,,TSE
0050 元大台灣50,2020/07/02,19.1122,19.2914,19.1017,19.2914,30406,,1.105,,,,,TSE
0050 元大台灣50,2020/07/03,19.4179,19.555,19.4179,19.5128,59933,,1.1475,,,,,TSE
0050 元大台灣50,2020/07/06,19.6498,19.8818,19.6498,19.8501,57877,,1.7288,,,,,TSE
0050 元大台灣50,2020/07/07,20.0293,20.1348,19.8396,19.9239,55711,,0.3717,,,,,TSE
0050 元大台灣50,2020/07/08,19.9239,20.1137,19.9028,20.061,44581,,0.6878,,,,,TSE
0050 元大台灣50,2020/07/09,20.1769,20.2086,20.061,20.1242,28967,,0.3153,,,,,TSE
0050 元大台灣50,2020/07/10,20.1453,20.1769,19.945,19.9556,46010,,-0.8381,,,,,TSE
0050 元大台灣50,2020/07/13,20.1137,20.2613,20.0821,20.2507,48218,,1.4791,,,,,TSE
0050 元大台灣50,2020/07/14,20.198,20.3772,20.1769,20.3772,53923,,0.6247,,,,,TSE
0050 元大台灣50,2020/07/15,20.5143,20.6513,20.3878,20.4616,85263,,0.4139,,,,,TSE
0050 元大台灣50,2020/07/16,20.451,20.451,20.2086,20.2613,30529,,-0.9789,,,,,TSE
0050 元大台灣50,2020/07/17,20.4616,20.5986,20.3878,20.4932,72042,,1.1447,,,,,TSE
0050 元大台灣50,2020/07/20,20.4932,20.5248,20.2929,20.4616,37946,,-0.1543,,,,,TSE
0050 元大台灣50,2020/07/21,20.6314,21.0456,20.6208,20.9606,98964,,2.439,,,,,TSE
0050 元大台灣50,2020/07/22,20.9288,21.0774,20.8863,21.0137,28976,,0.2533,,,,,TSE
0050 元大台灣50,2020/07/23,20.9925,21.0031,20.8332,20.9925,24036,,-0.1011,,,,,TSE
0050 元大台灣50,2020/07/24,21.0243,21.2579,20.8651,20.9181,69510,,-0.3541,,,,,TSE
0050 元大台灣50,2020/07/27,21.619,21.9906,21.619,21.9375,91497,,4.8731,,,,,TSE
0050 元大台灣50,2020/07/28,22.7764,23.0843,21.9375,22.0012,89691,,0.2904,,,,,TSE
0050 元大台灣50,2020/07/29,21.8313,22.0437,21.6827,21.7782,38547,,-1.0135,,,,,TSE
0050 元大台灣50,2020/07/30,22.1286,22.2985,21.9375,22.0968,26348,,1.4627,,,,,TSE
0050 元大台灣50,2020/07/31,22.0649,22.1499,21.9694,22.0437,21256,,-0.2403,,,,,TSE
0050 元大台灣50,2020/08/03,21.9694,21.98,21.6614,21.6614,29036,,-1.7341,,,,,TSE
0050 元大台灣50,2020/08/04,21.7782,21.9481,21.7782,21.9375,19193,,1.2745,,,,,TSE
0050 元大台灣50,2020/08/05,22.1074,22.1923,22.0331,22.1499,20426,,0.9681,,,,,TSE
0050 元大台灣50,2020/08/06,22.3941,22.5003,22.2667,22.3835,29720,,1.0546,,,,,TSE
0050 元大台灣50,2020/08/07,22.4153,22.4153,22.1499,22.2242,27215,,-0.7116,,,,,TSE
0050 元大台灣50,2020/08/10,22.1074,22.479,22.1074,22.4259,23623,,0.9078,,,,,TSE
0050 元大台灣50,2020/08/11,22.3835,22.4366,22.2454,22.2561,12797,,-0.7576,,,,,TSE
0050 元大台灣50,2020/08/12,22.0862,22.0862,21.8738,21.9269,23667,,-1.479,,,,,TSE
0050 元大台灣50,2020/08/13,22.2348,22.2773,22.0968,22.1393,21845,,0.9685,,,,,TSE
0050 元大台灣50,2020/08/14,22.0437,22.1923,21.98,22.1923,15120,,0.2398,,,,,TSE
0050 元大台灣50,2020/08/17,22.1923,22.4472,22.1393,22.4259,22567,,1.0526,,,,,TSE
0050 元大台灣50,2020/08/18,22.4472,22.4897,22.2242,22.2985,14982,,-0.5682,,,,,TSE
0050 元大台灣50,2020/08/19,22.2985,22.3941,22.1074,22.1393,24173,,-0.7143,,,,,TSE
0050 元大台灣50,2020/08/20,22.0437,22.0437,20.9606,21.3641,74953,,-3.5012,,,,,TSE
0050 元大台灣50,2020/08/21,21.6933,21.8738,21.5977,21.8313,32531,,2.1869,,,,,TSE
0050 元大台灣50,2020/08/24,21.8419,21.9906,21.7251,21.895,14874,,0.2918,,,,,TSE
0050 元大台灣50,2020/08/25,21.9694,22.1605,21.9481,22.0649,14439,,0.7759,,,,,TSE
0050 元大台灣50,2020/08/26,22.0862,22.1605,22.0012,22.1499,10662,,0.385,,,,,TSE
0050 元大台灣50,2020/08/27,22.3198,22.4472,22.1817,22.203,22824,,0.2397,,,,,TSE
0050 元大台灣50,2020/08/28,22.0543,22.1393,21.8738,21.98,15653,,-1.0043,,,,,TSE
0050 元大台灣50,2020/08/31,22.1074,22.1393,21.619,21.619,23040,,-1.6425,,,,,TSE
0050 元大台灣50,2020/09/01,21.757,21.9481,21.6296,21.9481,22943,,1.5226,,,,,TSE
0050 元大台灣50,2020/09/02,22.0118,22.0968,21.7251,21.8738,16532,,-0.3386,,,,,TSE
0050 元大台灣50,2020/09/03,22.0225,22.1499,21.9163,21.9375,20517,,0.2913,,,,,TSE
0050 元大台灣50,2020/09/04,21.6614,21.8101,21.6402,21.7782,23664,,-0.726,,,,,TSE
0050 元大台灣50,2020/09/07,21.7782,21.8844,21.6402,21.7464,21999,,-0.1463,,,,,TSE
0050 元大台灣50,2020/09/08,21.8207,21.895,21.757,21.8738,18018,,0.5859,,,,,TSE
0050 元大台灣50,2020/09/09,21.6083,21.7358,21.4809,21.7251,25096,,-0.6796,,,,,TSE
0050 元大台灣50,2020/09/10,21.8313,21.9481,21.7888,21.9163,14325,,0.8797,,,,,TSE
0050 元大台灣50,2020/09/11,21.9163,21.9481,21.8313,21.9269,11621,,0.0485,,,,,TSE
0050 元大台灣50,2020/09/14,21.98,22.203,21.9269,22.203,23014,,1.2591,,,,,TSE
0050 元大台灣50,2020/09/15,22.1817,22.341,22.1393,22.2879,21755,,0.3826,,,,,TSE
0050 元大台灣50,2020/09/16,22.6277,22.7233,22.5852,22.6277,59421,,1.5245,,,,,TSE
0050 元大台灣50,2020/09/17,22.5215,22.5852,22.3198,22.3835,34995,,-1.0793,,,,,TSE
0050 元大台灣50,2020/09/18,22.3835,22.4472,22.2667,22.3622,19807,,-0.0949,,,,,TSE
0050 元大台灣50,2020/09/21,22.341,22.4897,22.1605,22.1817,22839,,-0.8072,,,,,TSE
0050 元大台灣50,2020/09/22,22.1499,22.1499,21.8632,21.895,26544,,-1.2925,,,,,TSE
